"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 마포구청",성미산로1길 9,성산동 251-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.558896,126.908251,2020-05-20
"서울특별시 마포구청",성미산로1길 9,성산동 251-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.558896,126.908251,2020-05-20
"서울특별시 마포구청",성미산로1길 9,성산동 251-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.558896,126.908251,2020-05-20
"서울특별시 마포구청",성미산로1길 9,성산동 252-9,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.558896,126.908251,2020-05-20
"서울특별시 마포구청",월드컵로32길 42,성산동 275-52,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.563062,126.907198,2020-05-20
"서울특별시 마포구청",월드컵로32길 42,성산동 275-52,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.563062,126.907198,2020-05-20
"서울특별시 마포구청",월드컵로32길 42,성산동 275-52,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.563062,126.907198,2020-05-20
"서울특별시 마포구청",월드컵로32길 42,성산동 275-52,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.563062,126.907198,2020-05-20
"서울특별시 마포구청",월드컵로32길 42,성산동 275-52,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.563062,126.907198,2020-05-20
"서울특별시 마포구청",성미산로 24,성산동 19-5,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.558431,126.910810,2020-05-20
"서울특별시 마포구청",성미산로 24,성산동 19-5,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.558431,126.910810,2020-05-20
"서울특별시 마포구청",성미산로 24,성산동 19-5,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.558431,126.910810,2020-05-20
"서울특별시 마포구청",성미산로 24,성산동 19-5,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.558431,126.910810,2020-05-20
"서울특별시 마포구청",성미산로 24,성산동 19-5,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.558431,126.910810,2020-05-20
"서울특별시 마포구청",월드컵북로38길 48,중동 398-1,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.572359,126.905501,2020-05-20
"서울특별시 마포구청",월드컵북로38길 48,중동 398-1,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.572359,126.905501,2020-05-20
"서울특별시 마포구청",월드컵북로38길 48,중동 398-1,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.572359,126.905501,2020-05-20
"서울특별시 마포구청",월드컵북로38길 48,중동 398-1,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.572348,126.905483,2020-05-20
"서울특별시 마포구청",월드컵북로38길 48,중동 398-1,방범(어린이보호구역),1,200,360도전방면,30,2017-09,02-3153-8432,37.572359,126.905501,2020-05-20
"서울특별시 마포구청",월드컵북로 200,성산동 164,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.568739,126.906824,2020-05-20
"서울특별시 마포구청",월드컵북로 200,성산동 164,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.568739,126.906824,2020-05-20
"서울특별시 마포구청",월드컵북로 200,성산동 164,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.568739,126.906824,2020-05-20
"서울특별시 마포구청",월드컵북로 200,성산동 164,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.568739,126.906824,2020-05-20
"서울특별시 마포구청",성암로5안길 5,성산동 140-16,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.567989,126.910120,2020-05-20
"서울특별시 마포구청",성암로5안길 5,성산동 140-16,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.567989,126.910120,2020-05-20
"서울특별시 마포구청",성암로5안길 5,성산동 140-16,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.567989,126.910120,2020-05-20
"서울특별시 마포구청",성암로 197,상암동 1267-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577595,126.897139,2020-05-20
"서울특별시 마포구청",성암로 197,상암동 1267-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577595,126.897139,2020-05-20
"서울특별시 마포구청",성암로 197,상암동 1267-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577595,126.897139,2020-05-20
"서울특별시 마포구청",성암로 197,상암동 1267-1,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577595,126.897139,2020-05-20
"서울특별시 마포구청",월드컵로42길 13,상암동 339-6,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577567,126.881041,2020-05-20
"서울특별시 마포구청",월드컵로42길 13,상암동 339-6,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577567,126.881041,2020-05-20
"서울특별시 마포구청",월드컵로42길 13,상암동 339-6,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577567,126.881041,2020-05-20
"서울특별시 마포구청",월드컵로42길 13,상암동 339-6,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.577567,126.881041,2020-05-20
"서울특별시 마포구청",월드컵북로50길 14-10,상암동 36-24,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.576976,126.894067,2020-05-20
"서울특별시 마포구청",월드컵북로50길 14-10,상암동 36-24,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.576976,126.894067,2020-05-20
"서울특별시 마포구청",월드컵북로50길 14-10,상암동 36-24,방범,1,200,360도전방면,30,2017-09,02-3153-8432,37.576976,126.894067,2020-05-20
"서울특별시 마포구청",월드컵북로 501,상암동 1752,방범(공원),1,200,360도전방면,30,2017-09,02-3153-8432,37.584100,126.877013,2020-05-20
"서울특별시 마포구청",월드컵북로 501,상암동 1752,방범(공원),1,200,360도전방면,30,2017-09,02-3153-8432,37.584089,126.876996,2020-05-20
"서울특별시 마포구청",월드컵북로 501,상암동 1752,방범(공원),1,200,360도전방면,30,2017-09,02-3153-8432,37.584097,126.877037,2020-05-20
"서울특별시 마포구청",월드컵북로 501,상암동 1752,방범(공원),1,200,360도전방면,30,2017-09,02-3153-8432,37.584097,126.877013,2020-05-20
"서울특별시 마포구청",효창목5길 3,공덕동 107-40,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547966,126.960254,2020-05-20
"서울특별시 마포구청",만리재옛길 26-6,신공덕동 9-35,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.546084,126.956141,2020-05-20
"서울특별시 마포구청",만리재옛길 26-6,신공덕동 9-35,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.546084,126.956141,2020-05-20
"서울특별시 마포구청",임정로 17길,신공덕동 155,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.544281,126.955985,2020-05-20
"서울특별시 마포구청",임정로 17길,신공덕동 155,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.544281,126.955985,2020-05-20
"서울특별시 마포구청",임정로 17길,신공덕동 155,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.544281,126.955985,2020-05-20
"서울특별시 마포구청",임정로15길 15,신공덕동 139-12,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.543273,126.957111,2020-05-20
"서울특별시 마포구청",임정로15길 15,신공덕동 139-12,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.543270,126.957108,2020-05-20
"서울특별시 마포구청",임정로15길 15,신공덕동 139-12,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.543270,126.957108,2020-05-20
"서울특별시 마포구청",임정로15길 15,신공덕동 139-12,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.543270,126.957108,2020-05-20
"서울특별시 마포구청",임정로15길 15,신공덕동 139-12,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.543270,126.957108,2020-05-20
"서울특별시 마포구청",신촌로 248,아현동 331,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557044,126.953316,2020-05-20
"서울특별시 마포구청",신촌로 248,아현동 331,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557005,126.953249,2020-05-20
"서울특별시 마포구청",신촌로 266-1,아현동 330-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556949,126.955287,2020-05-20
"서울특별시 마포구청",신촌로 266-1,아현동 330-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556949,126.955287,2020-05-20
"서울특별시 마포구청",신촌로 266-1,아현동 330-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556949,126.955287,2020-05-20
"서울특별시 마포구청",신촌로 266-1,아현동 330-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556949,126.955287,2020-05-20
"서울특별시 마포구청",신촌로 266-1,아현동 330-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556949,126.955287,2020-05-20
"서울특별시 마포구청",굴레방로7길 54,아현동 572-9,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556615,126.952628,2020-05-20
"서울특별시 마포구청",굴레방로7길 54,아현동 572-9,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556615,126.952628,2020-05-20
"서울특별시 마포구청",굴레방로7길 54,아현동 572-9,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556615,126.952628,2020-05-20
"서울특별시 마포구청",굴레방로7길 54,아현동 572-9,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556615,126.952628,2020-05-20
"서울특별시 마포구청",굴레방로7길 54,아현동 572-9,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556615,126.952628,2020-05-20
"서울특별시 마포구청",도화2길 24-13,도화동 347-124,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.538992,126.949413,2020-05-20
"서울특별시 마포구청",도화2길 24-13,도화동 347-124,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.538992,126.949413,2020-05-20
"서울특별시 마포구청",도화2길 24-13,도화동 347-124,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.538992,126.949413,2020-05-20
"서울특별시 마포구청",새창로4라길 10,도화동 200-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.540815,126.951498,2020-05-20
"서울특별시 마포구청",새창로4라길 10,도화동 200-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.540815,126.951498,2020-05-20
"서울특별시 마포구청",새창로4라길 10,도화동 200-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.540815,126.951498,2020-05-20
"서울특별시 마포구청",토정로 279-1,용강동 115-19,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.541785,126.940966,2020-05-20
"서울특별시 마포구청",토정로 279-1,용강동 115-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.541785,126.940966,2020-05-20
"서울특별시 마포구청",토정로 279-1,용강동 115-1,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.541785,126.940966,2020-05-20
"서울특별시 마포구청",대흥로6길 14,용강동 494-97,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.542359,126.939081,2020-05-20
"서울특별시 마포구청",대흥로6길 14,용강동 494-97,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.542359,126.939081,2020-05-20
"서울특별시 마포구청",대흥로6길 14,용강동 494-97,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.542359,126.939081,2020-05-20
"서울특별시 마포구청",대흥로6길 14,용강동 494-97,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.542359,126.939081,2020-05-20
"서울특별시 마포구청",대흥로6길 14,용강동 494-97,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.542359,126.939081,2020-05-20
"서울특별시 마포구청",백범로5길 11,노고산동 31-154,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.552857,126.937880,2020-05-20
"서울특별시 마포구청",백범로5길 11,노고산동 31-154,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.552857,126.937880,2020-05-20
"서울특별시 마포구청",대흥로18나길 9,대흥동 34-20,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.549550,126.944400,2020-05-20
"서울특별시 마포구청",대흥로18나길 9,대흥동 34-20,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.549550,126.944400,2020-05-20
"서울특별시 마포구청",숭문길 214,염리동 9-125,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.555920,126.946634,2020-05-20
"서울특별시 마포구청",숭문길 214,염리동 9-125,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.555920,126.946634,2020-05-20
"서울특별시 마포구청",숭문길 214,염리동 9-125,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.555920,126.946634,2020-05-20
"서울특별시 마포구청",숭문길 214,염리동 9-125,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.555920,126.946634,2020-05-20
"서울특별시 마포구청",숭문길 214,염리동 9-125,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.555920,126.946634,2020-05-20
"서울특별시 마포구청",백범로24길 30,염리동 180-15,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.546352,126.944307,2020-05-20
"서울특별시 마포구청",백범로24길 30,염리동 180-15,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.546352,126.944307,2020-05-20
"서울특별시 마포구청",백범로24길 30,염리동 180-15,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.546352,126.944307,2020-05-20
"서울특별시 마포구청",독막로27길 9-3,신수동 91-172,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547872,126.935711,2020-05-20
"서울특별시 마포구청",독막로27길 9-3,신수동 91-172,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547872,126.935711,2020-05-20
"서울특별시 마포구청",독막로27길 9-3,신수동 91-172,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547872,126.935711,2020-05-20
"서울특별시 마포구청",토정로17길 20,신수동 264-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.545561,126.935831,2020-05-20
"서울특별시 마포구청",토정로17길 20,신수동 264-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.545561,126.935831,2020-05-20
"서울특별시 마포구청",토정로17길 20,신수동 264-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.545561,126.935831,2020-05-20
"서울특별시 마포구청",토정로17길 20,신수동 264-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.545561,126.935831,2020-05-20
"서울특별시 마포구청",토정로17길 20,신수동 264-3,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.545561,126.935831,2020-05-20
"서울특별시 마포구청",서강로13길 31-10,창전동 2-60,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.554357,126.931832,2020-05-20
"서울특별시 마포구청",서강로13길 31-10,창전동 2-60,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.554357,126.931832,2020-05-20
"서울특별시 마포구청",서강로13길 31-10,창전동 2-60,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.554357,126.931832,2020-05-20
"서울특별시 마포구청",서강로13길 31-10,창전동 2-60,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.554357,126.931832,2020-05-20
"서울특별시 마포구청",서강로13길 31-10,창전동 2-60,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.554357,126.931832,2020-05-20
"서울특별시 마포구청",월드컵북로7길 45,서교동 452-4,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557574,126.915407,2020-05-20
"서울특별시 마포구청",월드컵북로7길 45,서교동 452-4,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557574,126.915407,2020-05-20
"서울특별시 마포구청",월드컵북로7길 45,서교동 452-4,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557574,126.915407,2020-05-20
"서울특별시 마포구청",월드컵북로7길 45,서교동 452-4,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557574,126.915407,2020-05-20
"서울특별시 마포구청",월드컵북로7길 45,서교동 452-4,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557574,126.915407,2020-05-20
"서울특별시 마포구청",성지1길 10-27,합정동 372-8,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547654,126.914297,2020-05-20
"서울특별시 마포구청",성지1길 10-27,합정동 372-8,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.547654,126.914297,2020-05-20
"서울특별시 마포구청",포은로6길 27,망원동 414-109,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556001,126.906452,2020-05-20
"서울특별시 마포구청",포은로6길 27,망원동 414-109,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556001,126.906452,2020-05-20
"서울특별시 마포구청",망원로1길 28,망원동 431-55,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557752,126.899449,2020-05-20
"서울특별시 마포구청",망원로1길 28,망원동 431-55,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557752,126.899449,2020-05-20
"서울특별시 마포구청",망원로1길 28,망원동 431-55,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557731,126.899452,2020-05-20
"서울특별시 마포구청",망원로1길 28,망원동 431-55,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557763,126.899411,2020-05-20
"서울특별시 마포구청",망원로1길 28,망원동 431-55,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.557763,126.899384,2020-05-20
"서울특별시 마포구청",월드컵북로8길 59,연남동 487-121,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.561110,126.918697,2020-05-20
"서울특별시 마포구청",월드컵북로8길 59,연남동 487-121,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.561110,126.918697,2020-05-20
"서울특별시 마포구청",월드컵북로8길 59,연남동 487-121,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.561110,126.918697,2020-05-20
"서울특별시 마포구청",성미산로2길 6,성산동 649-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.558065,126.909032,2020-05-20
"서울특별시 마포구청",성미산로2길 6,성산동 649-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.558065,126.909032,2020-05-20
"서울특별시 마포구청",성미산로2길 6,성산동 649-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.558065,126.909032,2020-05-20
"서울특별시 마포구청",성미산로2길 6,성산동 649-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.558065,126.909032,2020-05-20
"서울특별시 마포구청",성미산로2길 6,성산동 649-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.558065,126.909032,2020-05-20
"서울특별시 마포구청",월드컵북로36길 21,중동 38-2,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.570036,126.906185,2020-05-20
"서울특별시 마포구청",월드컵북로36길 21,중동 38-2,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.570036,126.906185,2020-05-20
"서울특별시 마포구청",월드컵북로36길 21,중동 38-2,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.570036,126.906185,2020-05-20
"서울특별시 마포구청",월드컵북로36길 21,중동 38-2,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.570036,126.906185,2020-05-20
"서울특별시 마포구청",월드컵북로36길 21,중동 38-2,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.570036,126.906185,2020-05-20
"서울특별시 마포구청",대덕로,,방범(공원),1,200,360도전방면,30,2017-12,02-3153-8432,37.587652,126.879714,2020-05-20
"서울특별시 마포구청",대덕로,,방범(공원),1,200,360도전방면,30,2017-12,02-3153-8432,37.587652,126.879714,2020-05-20
"서울특별시 마포구청",대덕로,,방범(공원),1,200,360도전방면,30,2017-12,02-3153-8432,37.587652,126.879714,2020-05-20
"서울특별시 마포구청",대덕로,,방범(공원),1,200,360도전방면,30,2017-12,02-3153-8432,37.587652,126.879714,2020-05-20
"서울특별시 마포구청",만리재로6길 3-4,공덕동 111-10,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.548046,126.959321,2020-05-20
"서울특별시 마포구청",만리재로6길 3-4,공덕동 111-10,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.548043,126.959318,2020-05-20
"서울특별시 마포구청",만리재로6길 3-4,공덕동 111-10,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.548038,126.959328,2020-05-20
"서울특별시 마포구청",고산18길 40-3,대흥동 22-23,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.552588,126.945284,2020-05-20
"서울특별시 마포구청",고산18길 40-3,대흥동 22-23,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.552586,126.945273,2020-05-20
"서울특별시 마포구청",고산18길 40-3,대흥동 22-23,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.552594,126.945270,2020-05-20
"서울특별시 마포구청",신촌로12길 4,동교동 185-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556206,126.932511,2020-05-20
"서울특별시 마포구청",신촌로12길 4,동교동 185-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556206,126.932511,2020-05-20
"서울특별시 마포구청",신촌로12길 4,동교동 185-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556206,126.932511,2020-05-20
"서울특별시 마포구청",신촌로12길 4,동교동 185-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556206,126.932511,2020-05-20
"서울특별시 마포구청",신촌로12길 4,동교동 185-6,방범,1,200,360도전방면,30,2017-12,02-3153-8432,37.556206,126.932511,2020-05-20
"서울특별시 마포구청",어울마당로 145-3,서교동 348-1,방범,1,200,360도전방면,30,2018-05,02-3153-8432,37.556135,126.924744,2020-05-20
"서울특별시 마포구청",어울마당로 145-3,서교동 348-1,방범,1,200,360도전방면,30,2018-05,02-3153-8432,37.556122,126.924751,2020-05-20
"서울특별시 마포구청",어울마당로 145-3,서교동 348-1,방범,1,200,360도전방면,30,2018-05,02-3153-8432,37.556143,126.924714,2020-05-20
"서울특별시 마포구청",어울마당로 145-3,서교동 348-1,방범,1,200,360도전방면,30,2018-05,02-3153-8432,37.556133,126.924755,2020-05-20
"서울특별시 마포구청",어울마당로 65,서교동 367-5,방범(경찰 설치),1,200,360도전방면,30,2018-05,02-3153-8432,37.550851,126.921261,2020-05-20
"서울특별시 마포구청",고산16길 15,대흥동 18-47,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.553723,126.944623,2020-05-20
"서울특별시 마포구청",와우산로7길 11,상수동 326-1,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547063,126.922240,2020-05-20
"서울특별시 마포구청",와우산로7길 11,상수동 326-1,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547081,126.922259,2020-05-20
"서울특별시 마포구청",와우산로3안길 7-11,상수동 334-17,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.545917,126.921866,2020-05-20
"서울특별시 마포구청",환일길 54,아현동 750-4,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.553502,126.961059,2020-05-20
"서울특별시 마포구청",고산길 151,대흥동 16-53,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.554490,126.945184,2020-05-20
"서울특별시 마포구청",마포대로4다길 30,마포동 350-5,방범(공원),1,200,360도전방면,30,2018-09,02-3153-8432,37.535797,126.943697,2020-05-20
"서울특별시 마포구청",마포대로4다길 30,마포동 350-5,방범(공원),1,200,360도전방면,30,2018-09,02-3153-8432,37.535789,126.943697,2020-05-20
"서울특별시 마포구청",마포대로11길 25-7,공덕동 232-11,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.548642,126.952522,2020-05-20
"서울특별시 마포구청",고산길 94,노고산동 4-86,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.555115,126.942553,2020-05-20
"서울특별시 마포구청",숭문길 59-2,염리동 81-5,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.548919,126.945605,2020-05-20
"서울특별시 마포구청",만리재옛6길 7-2,공덕동 22-49,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.548647,126.958383,2020-05-20
"서울특별시 마포구청",독막로29길 22,신수동 89-36,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547970,126.937489,2020-05-20
"서울특별시 마포구청",대흥로 145-8,대흥동 22-16,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.552361,126.945002,2020-05-20
"서울특별시 마포구청",백범로25길 34,염리동 128-52,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547370,126.947316,2020-05-20
"서울특별시 마포구청",독막로22길 1-15,창전동 321-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547112,126.930492,2020-05-20
"서울특별시 마포구청",연남로7길 14,연남동 366-22,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.563841,126.919496,2020-05-20
"서울특별시 마포구청",마포대로16길 14,공덕동 105-90,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.550700,126.957176,2020-05-20
"서울특별시 마포구청",마포대로16길 14,공덕동 105-90,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.550703,126.957172,2020-05-20
"서울특별시 마포구청",마포대로16길 14,공덕동 105-90,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.550686,126.957174,2020-05-20
"서울특별시 마포구청",마포대로28라길 14,아현동 742-4,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.555062,126.959287,2020-05-20
"서울특별시 마포구청",마포대로28라길 14,아현동 742-4,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.555054,126.959269,2020-05-20
"서울특별시 마포구청",마포대로28라길 14,아현동 742-4,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.555057,126.959281,2020-05-20
"서울특별시 마포구청",마포대로 236,아현동 371-1,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.554926,126.958102,2020-05-20
"서울특별시 마포구청",마포대로 236,아현동 371-1,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.554903,126.958075,2020-05-20
"서울특별시 마포구청",마포대로 236,아현동 371-1,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.554906,126.958083,2020-05-20
"서울특별시 마포구청",손기정로3길 16,아현동 698-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.558167,126.962088,2020-05-20
"서울특별시 마포구청",손기정로3길 16,아현동 698-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.558165,126.962085,2020-05-20
"서울특별시 마포구청",손기정로3길 16,아현동 698-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.558165,126.962085,2020-05-20
"서울특별시 마포구청",손기정로3길 16,아현동 698-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.558165,126.962085,2020-05-20
"서울특별시 마포구청",손기정로3길 16,아현동 698-2,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.558165,126.962085,2020-05-20
"서울특별시 마포구청",손기정로 32,아현동 707,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.556779,126.961550,2020-05-20
"서울특별시 마포구청",손기정로 32,아현동 707,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.556776,126.961543,2020-05-20
"서울특별시 마포구청",손기정로 32,아현동 707,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.556776,126.961543,2020-05-20
"서울특별시 마포구청",손기정로 32,아현동 707,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.556776,126.961543,2020-05-20
"서울특별시 마포구청",손기정로 32,아현동 707,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.556776,126.961543,2020-05-20
"서울특별시 마포구청",효창목5길 18,공덕동 11-181,방범,1,200,360도전방면,30,2018-09,02-3153-8432,37.547975,126.960953,2020-05-20
